8147	23.0
8244	97.0
8258	14.0
8271	13.0
8309	38.0
8334	25.0
8398	64.0
8520	122.0
8542	22.0
8648	106.0
8689	41.0
8742	53.0
8761	19.0
8803	42.0
8829	26.0
8881	52.0
8887	6.0
8958	71.0
8981	23.0
8993	12.0
9051	58.0
9074	23.0
9118	44.0
9166	48.0
9214	48.0
9264	50.0
9314	50.0
9323	9.0
9353	30.0
9361	8.0
9374	13.0
9492	118.0
9507	15.0
9516	9.0
9561	45.0
9603	42.0
9671	68.0
9684	13.0
9704	20.0
9723	19.0
9772	49.0
9798	26.0
9812	14.0
9870	58.0
9937	67.0
10061	124.0
10074	13.0
10102	28.0
10121	19.0
10135	14.0
10161	26.0
10171	10.0
10216	45.0
10224	8.0
10244	20.0
10252	8.0
10260	8.0
10270	10.0
10277	7.0
10310	33.0
10345	35.0
10354	9.0
10423	69.0
10429	6.0
10447	18.0
10516	69.0
10563	47.0
10572	9.0
10694	122.0
10710	16.0
10725	15.0
10929	204.0
10935	6.0
10984	49.0
11043	59.0
11067	24.0
11135	68.0
11202	67.0
11231	29.0
11329	98.0
11338	9.0
11350	12.0
11357	7.0
11451	94.0
11462	11.0
11526	64.0
11557	31.0
11570	13.0
11585	15.0
11614	29.0
11633	19.0
11660	27.0
11726	66.0
11765	39.0
11850	85.0
11886	36.0
11894	8.0
12028	134.0
12050	22.0
12214	164.0
12221	7.0
12230	9.0
12236	6.0
12291	55.0
12315	24.0
12357	42.0
12367	10.0
12399	32.0
12428	29.0
12444	16.0
12455	11.0
12521	66.0
12603	82.0
12621	18.0
12639	18.0
12676	37.0
12722	46.0
12841	119.0
12848	7.0
12856	8.0
12991	135.0
13011	20.0
13016	5.0
13130	114.0
13155	25.0
13172	17.0
13192	20.0
13201	9.0
13207	6.0
13215	8.0
13249	34.0
13286	37.0
13350	64.0
13388	38.0
13411	23.0
13453	42.0
13476	23.0
13496	20.0
13505	9.0
13592	87.0
13601	9.0
13658	57.0
13664	6.0
13681	17.0
13744	63.0
13805	61.0
13868	63.0
13893	25.0
13918	25.0
13927	9.0
13950	23.0
13979	29.0
13986	7.0
14098	112.0
14134	36.0
14160	26.0
14167	7.0
14178	11.0
14193	15.0
14272	79.0
14288	16.0
14294	6.0
14350	56.0
14456	106.0
14513	57.0
14536	23.0
14592	56.0
14617	25.0
14678	61.0
14711	33.0
14718	7.0
14760	42.0
14771	11.0
14806	35.0
14850	44.0
14930	80.0
14966	36.0
14972	6.0
14999	27.0
15004	5.0
15025	21.0
15056	31.0
15064	8.0
15077	13.0
15086	9.0
15094	8.0
15140	46.0
15266	126.0
15290	24.0
15379	89.0
15470	91.0
15484	14.0
15520	36.0
15530	10.0
15629	99.0
15707	78.0
15735	28.0
15832	97.0
15857	25.0
15871	14.0
15881	10.0
15895	14.0
15903	8.0
15950	47.0
15959	9.0
16046	87.0
16094	48.0
16143	49.0
16172	29.0
16211	39.0
16255	44.0
16264	9.0
16327	63.0
16374	47.0
16390	16.0
16399	9.0
16405	6.0
16436	31.0
16462	26.0
16484	22.0
16490	6.0
16531	41.0
16552	21.0
16560	8.0
16607	47.0
16638	31.0
16655	17.0
16704	49.0
16727	23.0
16792	65.0
16884	92.0
16917	33.0
16964	47.0
17013	49.0
17048	35.0
17068	20.0
17077	9.0
17085	8.0
17099	14.0
17138	39.0
17170	32.0
17194	24.0
17238	44.0
17295	57.0
17318	23.0
17326	8.0
17358	32.0
17377	19.0
17399	22.0
17435	36.0
17441	6.0
17490	49.0
17560	70.0
17580	20.0
17604	24.0
17627	23.0
17651	24.0
17675	24.0
17687	12.0
17735	48.0
17750	15.0
17791	41.0
17841	50.0
17858	17.0
17895	37.0
17911	16.0
18039	128.0
18087	48.0
18116	29.0
18122	6.0
18159	37.0
18170	11.0
18194	24.0
18214	20.0
18257	43.0
18263	6.0
18362	99.0
18409	47.0
18439	30.0
18462	23.0
18498	36.0
18517	19.0
18537	20.0
18551	14.0
18569	18.0
18592	23.0
18644	52.0
18686	42.0
18762	76.0
18797	35.0
18826	29.0
18869	43.0
18899	30.0
18908	9.0
18935	27.0
18962	27.0
18969	7.0
18975	6.0
19022	47.0
19030	8.0
19065	35.0
19080	15.0
19116	36.0
19122	6.0
19184	62.0
19257	73.0
19313	56.0
19336	23.0
19414	78.0
19431	17.0
19523	92.0
19532	9.0
19540	8.0
19563	23.0
19575	12.0
19602	27.0
19610	8.0
19653	43.0
19663	10.0
19672	9.0
19727	55.0
19736	9.0
19775	39.0
19837	62.0
19891	54.0
19936	45.0
19943	7.0
19957	14.0
20047	90.0
20056	9.0
20082	26.0
20131	49.0
20168	37.0
20225	57.0
20239	14.0
20258	19.0
20294	36.0
20320	26.0
20440	120.0
20447	7.0
20538	91.0
20552	14.0
20567	15.0
20585	18.0
20626	41.0
20721	95.0
20830	109.0
20859	29.0
20879	20.0
20900	21.0
20939	39.0
21000	61.0
21012	12.0
21034	22.0
21049	15.0
21088	39.0
21114	26.0
21130	16.0
21176	46.0
21183	7.0
21190	7.0
21204	14.0
21226	22.0
21290	64.0
21323	33.0
21386	63.0
21401	15.0
21454	53.0
21536	82.0
21552	16.0
21558	6.0
21572	14.0
21578	6.0
21615	37.0
21623	8.0
21685	62.0
21708	23.0
21716	8.0
21737	21.0
21756	19.0
21776	20.0
21799	23.0
21810	11.0
21816	6.0
21871	55.0
21879	8.0
21907	28.0
21983	76.0
22013	30.0
22053	40.0
22059	6.0
22095	36.0
22122	27.0
22132	10.0
22244	112.0
22282	38.0
22318	36.0
22413	95.0
22457	44.0
22471	14.0
22519	48.0
22560	41.0
22606	46.0
22644	38.0
22738	94.0
22748	10.0
22794	46.0
22810	16.0
22818	8.0
22851	33.0
22876	25.0
22923	47.0
22930	7.0
22952	22.0
22979	27.0
22986	7.0
23041	55.0
23068	27.0
23084	16.0
23093	9.0
23121	28.0
23162	41.0
23171	9.0
23182	11.0
23336	154.0
23346	10.0
23361	15.0
23371	10.0
23392	21.0
23435	43.0
23456	21.0
23480	24.0
23520	40.0
23534	14.0
23606	72.0
23611	5.0
23624	13.0
23685	61.0
23694	9.0
23706	12.0
23731	25.0
23749	18.0
23756	7.0
23782	26.0
23803	21.0
23839	36.0
23846	7.0
24005	159.0
24026	21.0
24055	29.0
24097	42.0
24109	12.0
24114	5.0
24124	10.0
24131	7.0
24151	20.0
24157	6.0
24196	39.0
24207	11.0
24220	13.0
24278	58.0
24346	68.0
24370	24.0
24407	37.0
24417	10.0
24446	29.0
24457	11.0
24472	15.0
24494	22.0
24507	13.0
24532	25.0
24601	69.0
24662	61.0
24671	9.0
24697	26.0
24705	8.0
24743	38.0
24751	8.0
24792	41.0
24859	67.0
24888	29.0
24907	19.0
24915	8.0
24980	65.0
25007	27.0
25040	33.0
25079	39.0
25087	8.0
25098	11.0
25144	46.0
25178	34.0
25204	26.0
25249	45.0
25280	31.0
25288	8.0
25314	26.0
25325	11.0
25389	64.0
25454	65.0
25473	19.0
25500	27.0
25511	11.0
25539	28.0
25545	6.0
25552	7.0
25563	11.0
25583	20.0
25591	8.0
25625	34.0
25684	59.0
25703	19.0
25726	23.0
25796	70.0
25810	14.0
25824	14.0
25876	52.0
25901	25.0
25954	53.0
25968	14.0
26069	101.0
26080	11.0
26121	41.0
26149	28.0
26168	19.0
26207	39.0
26215	8.0
26255	40.0
26281	26.0
26322	41.0
26360	38.0
26380	20.0
26402	22.0
26425	23.0
26476	51.0
26487	11.0
26526	39.0
26533	7.0
26546	13.0
26603	57.0
26639	36.0
26656	17.0
26684	28.0
26699	15.0
26741	42.0
26765	24.0
26791	26.0
26822	31.0
26839	17.0
26850	11.0
26882	32.0
26893	11.0
26959	66.0
26971	12.0
27039	68.0
27066	27.0
27125	59.0
27169	44.0
27181	12.0
27200	19.0
27219	19.0
27227	8.0
27236	9.0
27299	63.0
27340	41.0
27378	38.0
27384	6.0
27397	13.0
27426	29.0
27447	21.0
27477	30.0
27536	59.0
