1000	-11.990470167239412
2000	-92.9224549380444
3000	-235.38584018685546
4000	-401.53401446756016
5000	-262.84976771489545
6000	-290.62921330382017
7000	-402.3253699151535
8000	-525.4080372440437
9000	-654.8380897634347
10000	-397.83754817734905
11000	-472.08811025159906
12000	-361.48009323872714
13000	-185.57288107830746
14000	-153.06258199787675
15000	-406.699577031633
16000	-335.71033886914273
17000	-388.16453532874834
18000	-501.5746821272758
19000	-329.2503305993365
20000	-500.561472453805
21000	-248.14911636819826
22000	-524.7151768469392
23000	-473.6407214994178
24000	-388.24056112692625
25000	-281.0215257247841
26000	-349.3855458913425
27000	-324.5812672337673
28000	-436.5581898479849
29000	-57.95689248586039
30000	-482.6913580452613
31000	-319.9987565004887
32000	-418.60810426420915
33000	-475.7841005339744
34000	-509.6017028919363
35000	-376.3749922502947
36000	-392.45388778511824
37000	-421.4712609867902
38000	-399.0943078645306
39000	-663.6610723182381
40000	-413.563008407512
41000	-418.0161693902795
42000	-411.9232969702672
43000	-409.30790245888346
44000	-424.88918733883355
45000	-377.5405571408043
46000	-318.5065832317551
47000	-667.5392569673241
48000	-195.29416405237419
49000	-455.64447579398654
50000	-563.6362087243342
51000	-469.8305043123884
52000	-571.4337495185591
53000	-438.3053102755832
54000	-356.2617675197951
55000	-576.9571914889449
56000	-358.77762267548934
57000	-536.5918360097754
58000	-567.4910823943786
59000	-540.29347176232
60000	-385.2120687255261
61000	-543.0085657821988
62000	-338.11474013412857
63000	-328.21585716421623
64000	-506.44258853082385
65000	-455.04708691623154
66000	-540.8372408657183
67000	-312.2393588845449
68000	-241.12871431383184
69000	-185.79753654352837
70000	-57.91738784429943
71000	-267.6304688583804
72000	-63.74447491742935
73000	-288.09470009704654
74000	-363.89245419017004
75000	-29.320801155430853
76000	-131.54133067908825
77000	-33.47157995066131
78000	-43.04893796845078
79000	63.894303796974036
80000	-37.23816723498409
81000	41.49900606275888
82000	-71.08326939469828
83000	-232.98726713260695
84000	-577.1583939370922
85000	-48.253961816636526
86000	-129.64904462179197
87000	-233.35251002219914
88000	34.539935355407
89000	79.16276735844886
90000	-46.56166256298701
91000	76.56033720274046
92000	-165.35538831894493
93000	-153.81381487369828
94000	-137.0918408943722
95000	-219.23093226398748
96000	-16.85611383087938
97000	-0.7688108960610687
98000	-234.4343665138057
99000	-32.5517293697393
100000	3.595358792899555
